NodeID,Lat,Lon,Type,Street Name
#osgb4000000030011262,51.596618,-0.107033,0,[567]
#osgb4000000030011215,51.592118,-0.10733,0,[184]
#oseg4000000030012347,51.591995,-0.10727,1,184
#osgb4000000030011300,51.595672,-0.103926,0,[270]
#oseg4000000030012348,51.599742,-0.139061,1,15
#oseg4000000030012349,51.59964,-0.138863,1,15
#oseg4000000030012350,51.604106,-0.12567,1,34
#oseg4000000030012351,51.604089,-0.125742,1,34
#oseg4000000030012352,51.604074,-0.125902,1,34
#oseg4000000030012353,51.604075,-0.12596,1,34
#osgb4000000030012214,51.598617,-0.100266,0,[492 456]
#osgb4000000030012952,51.577771,-0.073151,0,[22]
#oseg4000000030012354,51.577888,-0.07316,1,22
#osgb4000000030014486,51.598288,-0.063113,0,[568]
#osgb4000000030014481,51.597938,-0.063114,0,[568 272]
#osgb4000000029934284,51.5761,-0.155728,0,[180]
#osgb4000000029934355,51.58475,-0.158683,0,[230]
#oseg4000000029932355,51.584712,-0.158603,1,230
#osgb4000000030011152,51.587627,-0.099122,0,[199 316]
#osgb4000000030012951,51.577526,-0.073017,0,[ 22 342]
#oseg4000000030012356,51.577625,-0.073056,1,22
#oseg4000000030612357,51.592125,-0.106017,1,569
#oseg4000000030612358,51.592044,-0.105925,1,569
#oseg4000000030612359,51.591876,-0.105694,1,569
#oseg4000000030612360,51.591707,-0.105463,1,569
#osgb4000000030613968,51.591581,-0.105305,0,[569 393]
#osgb4000000030989509,51.57194,-0.155035,0,[4]
#oseg4000000030982361,51.571937,-0.155003,1,4
#osgb4000000031004927,51.577556,-0.094384,0,[61]
#oseg4000000030982362,51.572184,-0.134761,1,315
#oseg4000000031052363,51.600483,-0.115532,1,63
#oseg4000000031052364,51.600519,-0.115646,1,63
#osgb4000000031050368,51.601496,-0.103675,0,[570]
#osgb4000000031050367,51.601606,-0.103514,0,[570 127]
#osgb4000000031076286,51.577299,-0.09878,0,[31]
#osgb4000000030010803,51.57747,-0.09881,0,[  31 1186]
#osgb4000000031169854,51.60231,-0.153467,0,[148]
#osgb5000005121270150,51.588525,-0.070565,0,[200  22]
#oseg5000005121272365,51.588527,-0.070637,1,200
#oseg5000005121272366,51.588531,-0.070888,1,200
#oseg5000005121272367,51.588516,-0.070961,1,200
#oseg5000005121272368,51.58842,-0.070656,1,22
#oseg5000005121272369,51.588436,-0.070628,1,22
#oseg5000005128542370,51.584051,-0.071364,1,70
#oseg5000005139252371,51.58231,-0.162849,1,72
#oseg5000005139252372,51.58231,-0.162847,1,72
#oseg5000005139252373,51.582297,-0.162778,1,72
#oseg5000005139252374,51.582296,-0.162773,1,72
#oseg5000005170892375,51.605217,-0.126948,1,55
#oseg5000005170892376,51.605219,-0.126944,1,55
#oseg5000005170892377,51.605279,-0.126852,1,55
#oseg5000005170892378,51.60528,-0.126847,1,55
#osgb4000000030010547,51.59093,-0.141399,0,[73]
#oseg4000000030012379,51.590873,-0.141171,1,73
#oseg4000000030012380,51.590814,-0.140993,1,73
#oseg4000000030012381,51.59081,-0.140981,1,73
#oseg4000000030012382,51.590804,-0.140961,1,73
#oseg4000000030012383,51.590804,-0.140961,1,73
#oseg4000000030012384,51.590804,-0.140961,1,73
#osgb5000005203341922,51.590801,-0.140953,0,[ 73 945]
#osgb4000000030005997,51.571674,-0.135902,0,[571 315]
#oseg4000000030002385,51.571898,-0.13614,1,571
#oseg4000000030002386,51.571941,-0.136203,1,571
#oseg4000000030002387,51.571967,-0.136275,1,571
#oseg4000000030002388,51.571983,-0.136348,1,571
#oseg4000000030002389,51.571995,-0.136478,1,571
#oseg4000000030002390,51.572012,-0.1366,1,571
#oseg4000000030002391,51.572045,-0.136674,1,571
#oseg4000000030002392,51.572075,-0.136718,1,571
#oseg4000000030002393,51.572115,-0.136736,1,571
#oseg4000000030002394,51.572146,-0.136733,1,571
#osgb4000000030006002,51.572207,-0.136766,0,[571]
#osgb4000000030010770,51.578494,-0.108242,0,[572]
#oseg4000000030012395,51.578613,-0.108331,1,572
#oseg4000000030012396,51.578622,-0.108345,1,572
#oseg4000000030012397,51.578623,-0.108389,1,572
#oseg4000000030012398,51.578615,-0.108475,1,572
#oseg4000000030012399,51.578471,-0.108987,1,572
#oseg4000000030012400,51.578471,-0.10903,1,572
#osgb4000000030012180,51.603224,-0.112709,0,[428 798]
#osgb4000000030012520,51.607477,-0.079815,0,[573]
#oseg4000000030012401,51.607411,-0.07981,1,573
#oseg4000000030012402,51.607289,-0.079772,1,573
#oseg4000000030012403,51.607167,-0.079734,1,573
#oseg4000000030012404,51.60714,-0.079721,1,573
#oseg4000000030012405,51.607122,-0.079692,1,573
#oseg4000000030012406,51.606936,-0.079339,1,573
#oseg4000000030012407,51.606917,-0.079297,1,573
#oseg4000000030012408,51.606897,-0.079168,1,573
#oseg4000000030012409,51.606889,-0.078648,1,573
#oseg4000000030012410,51.606878,-0.078562,1,573
#oseg4000000030012411,51.606862,-0.078522,1,573
#oseg4000000030012412,51.606822,-0.078434,1,573
#oseg4000000030012413,51.606812,-0.078377,1,573
#osgb4000000030012526,51.60605,-0.08238,0,[574]
#osgb4000000030012930,51.575778,-0.073899,0,[575]
#oseg4000000030012414,51.575791,-0.073639,1,575
#oseg4000000030012415,51.57579,-0.073552,1,575
#oseg4000000030012416,51.57576,-0.073395,1,575
#oseg4000000030012417,51.575762,-0.072918,1,575
#oseg4000000030012418,51.575769,-0.072843,1,575
#osgb4000000030013161,51.583416,-0.059401,0,[576 591]
#oseg4000000030012419,51.583488,-0.059398,1,576
#oseg4000000030012420,51.583613,-0.05935,1,576
#oseg4000000030012421,51.583729,-0.059273,1,576
#oseg4000000030012422,51.5838,-0.059226,1,576
#osgb4000000030013155,51.583862,-0.059166,0,[576 205]
#osgb4000000030013240,51.591034,-0.071492,0,[577]
#oseg4000000030012423,51.591029,-0.072229,1,577
#oseg4000000030012424,51.591012,-0.072302,1,577
#oseg4000000030012425,51.591003,-0.072345,1,577
#oseg4000000030012426,51.590977,-0.07239,1,577
#oseg4000000030012427,51.590951,-0.07242,1,577
#oseg4000000030012428,51.590933,-0.072435,1,577
#oseg4000000030012429,51.590906,-0.072451,1,577
#oseg4000000030012430,51.59061,-0.072463,1,577
#osgb4000000030013239,51.590514,-0.072456,0,[577]
#osgb4000000029934302,51.580525,-0.15669,0,[578]
#oseg4000000029932431,51.580421,-0.156983,1,578
#oseg4000000029932432,51.580395,-0.157027,1,578
#oseg4000000029932433,51.580368,-0.157043,1,578
#oseg4000000029932434,51.580305,-0.157031,1,578
#oseg4000000029932435,51.580282,-0.157043,1,578
#oseg4000000029932436,51.580252,-0.157105,1,578
#osgb4000000029934287,51.580845,-0.157052,0,[578]
#osgb4000000029934689,51.590667,-0.156034,0,[579  28]
#oseg4000000029932437,51.590549,-0.155996,1,579
#oseg4000000029932438,51.590522,-0.155982,1,579
#oseg4000000029932439,51.590448,-0.155884,1,579
#oseg4000000029932440,51.590415,-0.155869,1,579
#oseg4000000029932441,51.590358,-0.155859,1,579
#osgb4000000029934697,51.590188,-0.15588,0,[579]
#osgb4000000030006811,51.573411,-0.110717,0,[580]
#oseg4000000030002442,51.573513,-0.110682,1,580
#oseg4000000030002443,51.573577,-0.110635,1,580
#oseg4000000030002444,51.573681,-0.110297,1,580
#oseg4000000030002445,51.573819,-0.109813,1,580
#osgb5000005113095893,51.573864,-0.10965,0,[580]
#osgb4000000030010518,51.590181,-0.14462,0,[581]
#oseg4000000030012446,51.589944,-0.144976,1,581
#oseg4000000030012447,51.589937,-0.145066,1,581
#oseg4000000030012448,51.589932,-0.145144,1,581
#oseg4000000030012449,51.589911,-0.14518,1,581
#oseg4000000030012450,51.58969,-0.14542,1,581
#osgb4000000030010718,51.589662,-0.117689,0,[ 582 1185]
#osgb4000000030010721,51.589728,-0.117057,0,[582]
#osgb4000000030011274,51.59379,-0.102633,0,[583]
#oseg4000000030012451,51.593765,-0.102721,1,583
#oseg4000000030012452,51.593774,-0.102749,1,583
#oseg4000000030012453,51.593876,-0.102933,1,583
#oseg4000000030012454,51.593903,-0.102946,1,583
#oseg4000000030012455,51.59401,-0.102913,1,583
#oseg4000000030012456,51.599496,-0.138869,1,584
#oseg4000000030012457,51.599293,-0.139137,1,584
#oseg4000000030012458,51.599205,-0.139257,1,584
#osgb4000000030011525,51.599126,-0.139332,0,[584]
#oseg4000000031132459,51.603531,-0.129072,1,525
#oseg4000000031132460,51.603587,-0.129214,1,525
#osgb4000000030011688,51.603661,-0.129341,0,[525  55]
#osgb4000000030011880,51.610299,-0.135091,0,[585]
#osgb4000000031133346,51.609958,-0.13528,0,[585 943]
#osgb4000000030011879,51.609862,-0.13534,0,[585 661]
#oseg4000000030012461,51.609764,-0.135392,1,585
#oseg4000000030012462,51.609684,-0.135434,1,585
#osgb4000000030011884,51.609483,-0.135516,0,[585 617]
#osgb4000000030012157,51.598809,-0.107174,0,[586 620]
#oseg4000000030012463,51.598617,-0.106966,1,586
#osgb4000000030012152,51.598425,-0.106757,0,[586 616]
#osgb4000000030012303,51.607894,-0.096196,0,[587 946 305]
#oseg4000000030012464,51.607888,-0.096211,1,587
#oseg4000000030012465,51.60779,-0.096435,1,587
#oseg4000000030012466,51.607747,-0.096534,1,587
#oseg4000000030012467,51.607635,-0.096857,1,587
#osgb4000000030012305,51.607531,-0.097078,0,[587]
#osgb4000000030012321,51.599093,-0.092492,0,[588]
#oseg4000000030012468,51.599135,-0.092852,1,588
#osgb4000000030785368,51.599141,-0.09289,0,[588]
#osgb4000000030012480,51.608002,-0.089577,0,[589]
#oseg4000000030012469,51.60794,-0.089089,1,589
#oseg4000000030012470,51.607671,-0.089142,1,589
#osgb4000000030012473,51.607662,-0.089144,0,[589 502]
#osgb4000000030012527,51.6057,-0.08241,0,[574]
#osgb4000000030012528,51.606428,-0.082365,0,[574]
#osgb4000000030012960,51.578251,-0.074444,0,[590 613]
#osgb4000000030012965,51.57821,-0.073628,0,[590]
#osgb4000000030013166,51.58331,-0.058973,0,[591]
#oseg4000000030012471,51.583367,-0.059129,1,591
#osgb4000000030013158,51.58415,-0.058648,0,[ 576 1058]
#oseg4000000030012472,51.584176,-0.058561,1,576
#oseg4000000030012473,51.58427,-0.058268,1,576
#osgb4000000030013164,51.584329,-0.058035,0,[ 576 1203]
#osgb5000005153451049,51.589957,-0.0721,0,[577]
#oseg5000005153452474,51.589953,-0.072346,1,577
#oseg5000005153452475,51.590035,-0.072453,1,577
#oseg5000005153452476,51.590124,-0.072455,1,577
#osgb4000000030013237,51.59052,-0.073044,0,[ 577 1215]
#osgb4000000030013250,51.586646,-0.069296,0,[592 163]
#oseg4000000030012477,51.586672,-0.069266,1,592
#oseg4000000030012478,51.586689,-0.069208,1,592
#oseg4000000030012479,51.586724,-0.069105,1,592
#osgb4000000030013253,51.586778,-0.068583,0,[592 989]
#osgb4000000030013261,51.587368,-0.067808,0,[163]
#oseg4000000030012480,51.587287,-0.067797,1,163
#oseg4000000030012481,51.58711,-0.068006,1,163
#oseg4000000030012482,51.587111,-0.068035,1,163
#osgb4000000030013260,51.587142,-0.068095,0,[163]
#osgb4000000030013455,51.587207,-0.059716,0,[593 205]
#osgb4000000030013458,51.5871,-0.058681,0,[593]
#oseg4000000030012483,51.601629,-0.060661,1,594
#oseg4000000030012484,51.601647,-0.060646,1,594
#oseg4000000030012485,51.601664,-0.060616,1,594
#oseg4000000030012486,51.601681,-0.060572,1,594
#oseg4000000030012487,51.60169,-0.060513,1,594
#oseg4000000030012488,51.601683,-0.06011,1,594
#oseg4000000030012489,51.601691,-0.060081,1,594
#oseg4000000030012490,51.601799,-0.060062,1,594
#osgb4000000030014515,51.601889,-0.060058,0,[594]
#oseg4000000030852491,51.603011,-0.07357,1,278
#oseg4000000030852492,51.602977,-0.073745,1,278
#osgb4000000030014532,51.602928,-0.073992,0,[278 838]
#osgb4000000030011885,51.609462,-0.135082,0,[585]
#oseg4000000030012493,51.599239,-0.108716,1,595
#osgb4000000030012158,51.599212,-0.108665,0,[595]
#osgb4000000030012966,51.578212,-0.073374,0,[590]
#osgb4000000030013135,51.584992,-0.06876,0,[596]
#osgb4000000030013123,51.585003,-0.068384,0,[596 494]
#osgb4000000030013264,51.58795,-0.069313,0,[597]
#osgb4000000030013256,51.588212,-0.069403,0,[597]
#oseg4000000030012494,51.586793,-0.068424,1,592
#oseg4000000030012495,51.586819,-0.068322,1,592
#oseg4000000030012496,51.586854,-0.068248,1,592
#osgb4000000030013259,51.586917,-0.068181,0,[592]
#oseg4000000030012497,51.587527,-0.067839,1,163
#oseg4000000030012498,51.587544,-0.067859,1,163
#osgb4000000030013459,51.58596,-0.057142,0,[598]
#oseg4000000030012499,51.585963,-0.05733,1,598
#oseg4000000030012500,51.585981,-0.057343,1,598
#oseg4000000030012501,51.586014,-0.057346,1,598
#oseg4000000030012502,51.58607,-0.057344,1,598
#osgb4000000030013466,51.586225,-0.057311,0,[598]
#osgb4000000030013460,51.586509,-0.057205,0,[598]
#oseg4000000030012503,51.586512,-0.057393,1,598
#oseg4000000030012504,51.586522,-0.057421,1,598
#oseg4000000030012505,51.586621,-0.057403,1,598
#osgb4000000030013467,51.586773,-0.057382,0,[598]
#osgb4000000030014701,51.602604,-0.05763,0,[ 599 1033]
#osgb4000000030014708,51.602589,-0.057256,0,[599]
#osgb4000000030012939,51.57798,-0.076028,0,[600]
#osgb4000000030012944,51.577926,-0.075813,0,[600]
#osgb4000000030014709,51.602785,-0.0555,0,[601]
#osgb4000000030014704,51.602796,-0.055673,0,[601]
#osgb4000000030013263,51.587351,-0.067678,0,[163]
#oseg4000000030012506,51.587367,-0.067736,1,163
#oseg4000000030682507,51.604006,-0.126038,1,110
#oseg4000000030682508,51.603909,-0.126073,1,110
#osgb4000000030689940,51.603901,-0.126084,0,[110]
#osgb4000000030689947,51.605081,-0.125339,0,[602]
#osgb4000000030011701,51.605408,-0.124783,0,[602]
#osgb4000000030851680,51.598098,-0.110657,0,[22]
#oseg4000000030852509,51.598128,-0.110668,1,22
#oseg4000000030852510,51.598337,-0.110775,1,22
#osgb4000000030012131,51.598446,-0.110828,0,[  22  620 1157]
#osgb4000000030851860,51.598815,-0.057344,0,[603]
#osgb4000000030014651,51.599477,-0.057258,0,[603  66]
#osgb4000000030014554,51.603115,-0.072973,0,[278]
#osgb4000000030851858,51.5988,-0.05713,0,[603]
#osgb4000000030851687,51.603629,-0.112824,0,[428]
#osgb4000000030851859,51.598827,-0.05752,0,[603]
#osgb4000000030851836,51.600383,-0.066127,0,[604]
#osgb4000000030014503,51.600399,-0.066244,0,[604]
#osgb4000000030989527,51.573549,-0.147334,0,[605]
#oseg4000000030982511,51.573569,-0.147274,1,605
#oseg4000000030982512,51.57363,-0.147141,1,605
#osgb4000000030005977,51.573642,-0.14711,0,[605]
#osgb4000000030994872,51.599248,-0.105435,0,[606]
#oseg4000000030992513,51.599347,-0.1051,1,606
#oseg4000000030992514,51.599444,-0.104807,1,606
#oseg4000000030992515,51.599486,-0.1048,1,606
#oseg4000000030992516,51.599676,-0.104928,1,606
#oseg4000000030992517,51.599744,-0.10502,1,606
#osgb4000000030994871,51.600048,-0.105244,0,[ 606 1051]
#osgb4000000030994873,51.599039,-0.106119,0,[ 606 1051]
#osgb4000000030994874,51.599395,-0.105546,0,[606]
#osgb4000000031133246,51.601869,-0.130459,0,[607]
#oseg4000000031132518,51.601858,-0.130273,1,607
#oseg4000000031132519,51.601895,-0.129582,1,607
#oseg4000000031132520,51.601905,-0.129521,1,607
#osgb4000000031133251,51.601906,-0.129509,0,[607]
#oseg4000000030012521,51.578482,-0.06391,1,608
#oseg4000000030012522,51.578536,-0.063592,1,608
#oseg4000000030012523,51.578614,-0.063138,1,608
#oseg4000000030012524,51.578695,-0.062662,1,608
#osgb4000000030013011,51.578911,-0.062751,0,[608]
#osgb4000000031082994,51.604887,-0.089713,0,[609]
#osgb4000000030012464,51.604891,-0.089592,0,[609]
#osgb4000000031055491,51.601832,-0.130659,0,[607]
#oseg4000000031052525,51.601836,-0.13056,1,607
#osgb4000000030011636,51.603244,-0.12855,0,[525]
#oseg4000000031132526,51.601907,-0.129456,1,607
#oseg4000000031132527,51.601924,-0.129356,1,607
#oseg4000000031132528,51.601977,-0.129272,1,607
#osgb4000000031133250,51.602037,-0.129552,0,[607]
#osgb4000000031133248,51.601961,-0.130474,0,[607]
#osgb4000000031224929,51.603686,-0.155784,0,[610]
#osgb4000000031224928,51.603483,-0.155524,0,[610]
#osgb5000005106574166,51.59856,-0.112965,0,[611]
#osgb5000005106574167,51.598877,-0.112817,0,[611]
#osgb5000005165450753,51.608755,-0.068075,0,[ 612 1125]
#oseg5000005165452529,51.608399,-0.068859,1,612
#oseg5000005165452530,51.608396,-0.068893,1,612
#oseg5000005165452531,51.608453,-0.069702,1,612
#osgb5000005165450754,51.608452,-0.069704,0,[612]
#osgb5000005181015367,51.579531,-0.073403,0,[613]
#osgb4000000030012962,51.579477,-0.073584,0,[613]
#osgb5000005203987407,51.587021,-0.120093,0,[614]
#osgb5000005203987406,51.587053,-0.119871,0,[614]
#osgb4000000030010676,51.587359,-0.120411,0,[614 361]
#osgb4000000030006932,51.570469,-0.096317,0,[169]
#oseg4000000030002532,51.570108,-0.096779,1,169
#oseg4000000030002533,51.569317,-0.097823,1,169
#oseg4000000030002534,51.569113,-0.098091,1,169
#osgb4000000030006829,51.569104,-0.098106,0,[169]
#osgb4000000030010413,51.582294,-0.123637,0,[615 884]
#oseg4000000030012535,51.582252,-0.123264,1,615
#oseg4000000030012536,51.582229,-0.12299,1,615
#oseg4000000030012537,51.582209,-0.122803,1,615
#oseg4000000030012538,51.582101,-0.122288,1,615
#oseg4000000030012539,51.582007,-0.121989,1,615
#oseg4000000030012540,51.581846,-0.121505,1,615
#oseg4000000030012541,51.581716,-0.121222,1,615
#oseg4000000030012542,51.608342,-0.130784,1,172
#oseg4000000030012543,51.608673,-0.130458,1,172
#oseg4000000030682544,51.607514,-0.127898,1,48
#oseg4000000030682545,51.607394,-0.1277,1,48
#oseg4000000030682546,51.607363,-0.127647,1,48
#osgb4000000030012151,51.597835,-0.109222,0,[616 619]
#oseg4000000030012547,51.597945,-0.108799,1,616
#oseg4000000030012548,51.598012,-0.108478,1,616
#oseg4000000030012549,51.598087,-0.108114,1,616
#oseg4000000030012550,51.598288,-0.107167,1,616
#oseg4000000030012551,51.59833,-0.107007,1,616
#osgb4000000030011087,51.586493,-0.114644,0,[474 962]
#oseg4000000030012552,51.5866,-0.114582,1,474
#oseg4000000030012553,51.586921,-0.114439,1,474
#osgb4000000030011088,51.587056,-0.114404,0,[474 438]
#oseg4000000030012554,51.60559,-0.13367,1,172
#oseg4000000030012555,51.605705,-0.133445,1,172
#oseg4000000030012556,51.609246,-0.135611,1,585
#oseg4000000030012557,51.609166,-0.135657,1,585
#oseg4000000030012558,51.60914,-0.135702,1,585
#oseg4000000030012559,51.60907,-0.135878,1,585
#oseg4000000030012560,51.609058,-0.135971,1,585
#oseg4000000030012561,51.609064,-0.136066,1,585
#oseg4000000030012562,51.609129,-0.136193,1,585
#osgb4000000030011611,51.609268,-0.136419,0,[585 617]
#oseg4000000030012563,51.609311,-0.136301,1,617
#oseg4000000030012564,51.609354,-0.136184,1,617
#oseg4000000030012565,51.609455,-0.135747,1,617
#oseg4000000030012566,51.609462,-0.13567,1,617
#oseg4000000030012567,51.609469,-0.135597,1,617
#osgb4000000030011995,51.609945,-0.130917,0,[ 63 230]
#oseg4000000030012568,51.610021,-0.131217,1,63
#oseg4000000030012569,51.610146,-0.131689,1,63
#oseg4000000030012570,51.610224,-0.132061,1,63
#osgb4000000030011994,51.610253,-0.132233,0,[ 63 518]
#osgb4000000030012963,51.576965,-0.070082,0,[618 423]
#osgb4000000030013093,51.583776,-0.071944,0,[524]
#oseg4000000030012571,51.583712,-0.070662,1,524
#osgb4000000030013212,51.589087,-0.074491,0,[200 807]
#oseg4000000030012572,51.589218,-0.075337,1,200
#osgb4000000030006761,51.568603,-0.098776,0,[169]
#oseg4000000030002573,51.568215,-0.099268,1,169
#osgb4000000030006760,51.568127,-0.099387,0,[169]
#osgb5000005208893128,51.607629,-0.122063,0,[397]
#osgb4000000030012159,51.597681,-0.109113,0,[ 619 1241]
#oseg4000000030012574,51.597536,-0.109047,1,619
#osgb4000000030011244,51.597264,-0.108928,0,[619  56]
#osgb4000000030012146,51.597887,-0.106289,0,[586  56]
#oseg4000000030012575,51.59806,-0.106426,1,586
#oseg4000000030012576,51.59816,-0.106494,1,586
#oseg4000000030012577,51.59826,-0.106591,1,586
#oseg4000000030012578,51.598384,-0.106716,1,586
#osgb4000000030013054,51.584086,-0.074385,0,[241 199 625]
#oseg4000000030012579,51.584963,-0.06838,1,494
#oseg4000000030012580,51.584624,-0.068373,1,494
#osgb4000000029934676,51.588656,-0.152319,0,[387]
#oseg4000000029932581,51.588632,-0.152739,1,387
#oseg4000000030012582,51.588852,-0.065132,1,113
#oseg4000000030012583,51.58885,-0.065002,1,113
#osgb4000000030851678,51.598509,-0.110221,0,[ 620 1241]
#oseg4000000030852584,51.598532,-0.11003,1,620
#osgb4000000030012149,51.59857,-0.109625,0,[620 619]
#osgb4000000030011872,51.610316,-0.13278,0,[63]
#osgb5000005208893135,51.606777,-0.12424,0,[63]
#oseg5000005208892585,51.606732,-0.124227,1,63
#oseg5000005208892586,51.606709,-0.12422,1,63
#oseg5000005208892587,51.606622,-0.12404,1,63
#oseg5000005208892588,51.606604,-0.123958,1,63
#osgb5000005208893132,51.60659,-0.12389,0,[63]
#oseg5000005208892589,51.606632,-0.123915,1,63
#oseg5000005208892590,51.606677,-0.123942,1,63
#oseg5000005208892591,51.606768,-0.124121,1,63
#oseg5000005208892592,51.606771,-0.124169,1,63
#osgb5000005208893142,51.606204,-0.132906,0,[172]
#osgb5000005208893139,51.609286,-0.125401,0,[279]
#oseg5000005208892593,51.608958,-0.124849,1,279
#osgb5000005208893141,51.607704,-0.125884,0,[  63 1205]
#osgb5000005208893123,51.606937,-0.124061,0,[447]
#osgb4000000030689951,51.607109,-0.1239,0,[447]
#osgb4000000030011752,51.606364,-0.123482,0,[ 63 397]
#oseg4000000030012594,51.606535,-0.123798,1,63
#osgb5000005208893133,51.608791,-0.124569,0,[279]
#osgb5000005208893126,51.607948,-0.123554,0,[447]
#osgb5000005209147538,51.575394,-0.136956,0,[621]
#osgb4000000030010246,51.575687,-0.139034,0,[621 654 446]
#osgb4000000030011048,51.584277,-0.084438,0,[622  26]
#oseg4000000030012595,51.584203,-0.083719,1,622
#oseg4000000030012596,51.584139,-0.083116,1,622
#oseg4000000030012597,51.583982,-0.081765,1,622
#oseg4000000030012598,51.58386,-0.08076,1,622
#osgb4000000030011061,51.583342,-0.084565,0,[ 26 658]
#oseg4000000030012599,51.582976,-0.084622,1,26
#oseg4000000030012600,51.582151,-0.084725,1,26
#oseg4000000030012601,51.582097,-0.084731,1,26
#osgb4000000030011011,51.581011,-0.084893,0,[26 19]
#osgb4000000030012263,51.605957,-0.109347,0,[623 475]
#oseg4000000030012602,51.605999,-0.107265,1,623
#oseg4000000030012603,51.606017,-0.106398,1,623
#oseg4000000030012604,51.606037,-0.105386,1,623
#osgb4000000030012297,51.606037,-0.105343,0,[623 664]
#osgb4000000030012281,51.606614,-0.109377,0,[624 475]
#oseg4000000030012605,51.606661,-0.107238,1,624
#oseg4000000030012606,51.606681,-0.106371,1,624
#osgb4000000030012298,51.606703,-0.105373,0,[624 664]
#osgb4000000030957653,51.583001,-0.074502,0,[625]
#oseg4000000030952607,51.582632,-0.074547,1,625
#oseg4000000030952608,51.58255,-0.074522,1,625
#oseg4000000030952609,51.582487,-0.074481,1,625
#osgb4000000030013035,51.58224,-0.074218,0,[625 169]
#osgb4000000030013413,51.593391,-0.062225,0,[294  44]
#oseg4000000030012610,51.59344,-0.062468,1,294
#oseg4000000030012611,51.593668,-0.063772,1,294
#oseg4000000030012612,51.593679,-0.063916,1,294
#oseg4000000030012613,51.593693,-0.064724,1,294
#osgb4000000030989834,51.586933,-0.156612,0,[626]
#oseg4000000030982614,51.587038,-0.156297,1,626
#oseg4000000030982615,51.587055,-0.156224,1,626
#oseg4000000030982616,51.587086,-0.155934,1,626
#oseg4000000030982617,51.587094,-0.15589,1,626
#oseg4000000030982618,51.587103,-0.155861,1,626
#oseg4000000030982619,51.587112,-0.155846,1,626
#oseg4000000030982620,51.587147,-0.15583,1,626
#oseg4000000030982621,51.587255,-0.155826,1,626
#oseg4000000030982622,51.58738,-0.155763,1,626
#oseg4000000030982623,51.587891,-0.155513,1,626
#oseg4000000030982624,51.587894,-0.155512,1,626
#oseg4000000030982625,51.587898,-0.155511,1,626
#oseg4000000030982626,51.587933,-0.155495,1,626
#oseg4000000030982627,51.58797,-0.155508,1,626
#osgb4000000029934671,51.588043,-0.155592,0,[626 223 129]
#osgb4000000030006021,51.574179,-0.138677,0,[627 651]
#oseg4000000030002628,51.574133,-0.138621,1,627
#oseg4000000030002629,51.574042,-0.138509,1,627
#osgb4000000030006710,51.567368,-0.108639,0,[628 754]
#oseg4000000030002630,51.567596,-0.108255,1,628
#oseg4000000030002631,51.567666,-0.108165,1,628
#oseg4000000030002632,51.567773,-0.108103,1,628
#oseg4000000030002633,51.567809,-0.108087,1,628
#oseg4000000030002634,51.568537,-0.108042,1,628
#osgb5000005210699582,51.568593,-0.108026,0,[628]
#oseg4000000030002635,51.567863,-0.099745,1,169
#oseg4000000030002636,51.567581,-0.100117,1,169
#oseg4000000030002637,51.567283,-0.100505,1,169
#oseg4000000030002638,51.567053,-0.100803,1,169
#oseg4000000030002639,51.566912,-0.100996,1,169
#oseg4000000030002640,51.566701,-0.101308,1,169
#oseg4000000030002641,51.566509,-0.101634,1,169
#oseg4000000030002642,51.566395,-0.101797,1,169
#osgb4000000030006758,51.566228,-0.102064,0,[169]
#osgb4000000030006794,51.569707,-0.109235,0,[164 652 728]
#oseg4000000030002643,51.568942,-0.11026,1,164
#osgb4000000030006729,51.568862,-0.110367,0,[164]
#osgb4000000030006780,51.571833,-0.11336,0,[629 652]
#oseg4000000030002644,51.571912,-0.113285,1,629
#oseg4000000030002645,51.571992,-0.11321,1,629
#oseg4000000030002646,51.572179,-0.113072,1,629
#oseg4000000030002647,51.572356,-0.112935,1,629
#oseg4000000030002648,51.572633,-0.112779,1,629
#oseg4000000030002649,51.572703,-0.112744,1,629
#osgb4000000030006807,51.572775,-0.112715,0,[629 630]
#osgb4000000030006782,51.57062,-0.115113,0,[629 754]
#oseg4000000030002650,51.570717,-0.11498,1,629
#oseg4000000030002651,51.570909,-0.114625,1,629
#oseg4000000030002652,51.571119,-0.11428,1,629
#oseg4000000030002653,51.571207,-0.114137,1,629
#oseg4000000030002654,51.571294,-0.114003,1,629
#oseg4000000030002655,51.571453,-0.113795,1,629
#oseg4000000030002656,51.571753,-0.113436,1,629
#osgb4000000030006814,51.572286,-0.11135,0,[630 684]
#oseg4000000030012657,51.57536,-0.14114,1,631
#oseg4000000030012658,51.575366,-0.14109,1,631
#oseg4000000030012659,51.575368,-0.141067,1,631
#oseg4000000030012660,51.575359,-0.141039,1,631
#oseg4000000030012661,51.574997,-0.140332,1,631
#oseg4000000030012662,51.574783,-0.139879,1,631
#osgb4000000030006007,51.574746,-0.139808,0,[631 446]
#osgb4000000030010260,51.578194,-0.137806,0,[  5 939]
#oseg4000000030012663,51.578048,-0.137682,1,5
#oseg4000000030012664,51.577831,-0.137514,1,5
#oseg4000000030012665,51.577615,-0.137348,1,5
#oseg4000000030012666,51.577429,-0.137204,1,5
#oseg4000000030012667,51.577423,-0.1372,1,5
#oseg4000000030012668,51.576992,-0.136873,1,5
#oseg4000000030012669,51.57681,-0.136722,1,5
