row number,USRN ID,Street Name,Authority Name,Administrative area,Town,Location
16960,usrn20900642,LUSHINGTON TERRACE,Hackney,HACKNEY,LONDON,"[(54.658441, -5.332916), (54.658177, -5.333121), (54.658084, -5.333183), (54.65806, -5.3332), (54.657993, -5.333246)]"
16961,usrn20900650,MALVERN ROAD,Hackney,HACKNEY,LONDON,"[(54.65577, -5.349285), (54.655768, -5.349052), (54.655774, -5.348805), (54.655814, -5.347692), (54.655855, -5.346547), (54.655887, -5.345387), (54.655929, -5.344196), (54.655934, -5.34401), (54.655937, -5.343902), (54.655973, -5.342912)]"
16962,usrn20900665,MARTEL PLACE,Hackney,HACKNEY,LONDON,"[(54.654522, -5.335241), (54.65461, -5.335279), (54.654699, -5.335333), (54.654699, -5.335333), (54.654735, -5.335336), (54.65484, -5.335422), (54.654898, -5.335535), (54.654775, -5.335494), (54.654706, -5.335395), (54.654699, -5.335333)]"
16963,usrn20900688,MIDDLESEX PLACE,Hackney,HACKNEY,LONDON,"[(54.667249, -5.34325), (54.667323, -5.343094), (54.667472, -5.342784)]"
16964,usrn20900695,MILLERS AVENUE,Hackney,HACKNEY,LONDON,"[(54.651769, -5.327448), (54.651781, -5.326999), (54.651794, -5.326519), (54.651799, -5.326459), (54.651808, -5.326334)]"
16965,usrn20900714,MOUNTGROVE ROAD,Hackney,HACKNEY,LONDON,"[(54.63859, -5.311208), (54.638689, -5.311279), (54.638884, -5.311388), (54.639246, -5.311619), (54.639308, -5.311655), (54.639387, -5.311724), (54.639457, -5.311807), (54.639593, -5.311977), (54.639709, -5.312122), (54.639943, -5.312451), (54.636849, -5.311796), (54.63704, -5.311718), (54.637131, -5.311681), (54.637386, -5.311577), (54.637631, -5.311488), (54.637768, -5.311422), (54.63804, -5.31132), (54.638268, -5.311214)]"
16966,usrn20900727,NAVARINO ROAD,Hackney,HACKNEY,LONDON,"[(54.659825, -5.342454), (54.659798, -5.342141), (54.659742, -5.341578), (54.659719, -5.341437), (54.659461, -5.34002), (54.659304, -5.3392), (54.659233, -5.338838), (54.659234, -5.338807), (54.659193, -5.338648), (54.659072, -5.338142), (54.658926, -5.337572), (54.658247, -5.334802), (54.658208, -5.334581), (54.658193, -5.334487), (54.658196, -5.334363), (54.658198, -5.334277), (54.6582, -5.334224), (54.658213, -5.334086)]"
16967,usrn20900755,NURSERY ROAD,Hackney,HACKNEY,LONDON,"[(54.6659, -5.336732), (54.665836, -5.336432), (54.665817, -5.336172)]"
16968,usrn20900780,PAGET ROAD,Hackney,HACKNEY,LONDON,"[(54.64585, -5.299303), (54.647114, -5.29846), (54.647434, -5.298238), (54.647599, -5.298127)]"
16969,usrn20900872,ROWHILL ROAD,Hackney,HACKNEY,LONDON,"[(54.66316, -5.324874), (54.663486, -5.324808), (54.663622, -5.324757), (54.663859, -5.324637), (54.664087, -5.3245), (54.664391, -5.324261), (54.664501, -5.324177)]"
16970,usrn20900892,SCHONFELD SQUARE,Hackney,HACKNEY,LONDON,"[(54.644415, -5.3028), (54.644446, -5.302839), (54.644467, -5.30285), (54.644494, -5.302868), (54.644519, -5.302861), (54.644556, -5.302836), (54.644585, -5.302798), (54.644596, -5.302752), (54.644598, -5.302675), (54.644592, -5.302634), (54.644213, -5.302954), (54.644406, -5.302799), (54.644415, -5.3028), (54.644592, -5.302634), (54.644612, -5.302616), (54.644642, -5.302589), (54.644645, -5.302586), (54.645106, -5.302189), (54.645271, -5.302078), (54.645362, -5.302024), (54.644592, -5.302634), (54.644564, -5.302579), (54.64452, -5.302545), (54.644512, -5.302544), (54.644477, -5.302557), (54.644457, -5.30257), (54.644429, -5.302599), (54.644409, -5.30266), (54.644408, -5.302721), (54.644415, -5.3028)]"
16971,usrn20900894,SCRUTTON STREET,Hackney,HACKNEY,LONDON,"[(54.644912, -5.376625), (54.644957, -5.376629), (54.645583, -5.376746), (54.645709, -5.376769), (54.646281, -5.376894), (54.646352, -5.3769), (54.646406, -5.376904), (54.646443, -5.376892), (54.646625, -5.376771), (54.647202, -5.376367), (54.647366, -5.37626), (54.647408, -5.376232)]"
16972,usrn20900900,SEWDLEY STREET,Hackney,HACKNEY,LONDON,"[(54.670214, -5.321433), (54.670022, -5.320254), (54.669874, -5.319404)]"
16973,usrn20900910,SHELFORD PLACE,Hackney,HACKNEY,LONDON,"[(54.643734, -5.314868), (54.643789, -5.314992), (54.644182, -5.315912), (54.6442, -5.315914), (54.644389, -5.315645)]"
16974,usrn20900911,SHELLGROVE ROAD,Hackney,HACKNEY,LONDON,"[(54.649137, -5.329636), (54.649383, -5.329516), (54.649411, -5.329472)]"
16975,usrn20900918,SHORE PLACE,Hackney,HACKNEY,LONDON,"[(54.665207, -5.348155), (54.665383, -5.349069), (54.665512, -5.349736), (54.665558, -5.34998), (54.665616, -5.350278), (54.665735, -5.350897), (54.665741, -5.350929), (54.665809, -5.351296)]"
16976,usrn20900923,SIGDON ROAD,Hackney,HACKNEY,LONDON,"[(54.657928, -5.332015), (54.658144, -5.332017), (54.658387, -5.332006), (54.658423, -5.332009), (54.658476, -5.332029), (54.658512, -5.332047), (54.658793, -5.332287), (54.659286, -5.332669), (54.659347, -5.332736), (54.659364, -5.332769), (54.65939, -5.332817), (54.659555, -5.333358)]"
16977,usrn20900926,SINGER STREET,Hackney,HACKNEY,LONDON,"[(54.644573, -5.371681), (54.644607, -5.371985), (54.64466, -5.372449), (54.644696, -5.372778), (54.644716, -5.373043)]"
16978,usrn20900991,TAPLOW STREET,Hackney,HACKNEY,LONDON,"[(54.639655, -5.364593), (54.639627, -5.364281), (54.639506, -5.363186), (54.639476, -5.36292), (54.639406, -5.362201)]"
16979,usrn20900992,TATTON CRESCENT,Hackney,HACKNEY,LONDON,"[(54.654299, -5.28949), (54.654298, -5.289878), (54.654288, -5.289892), (54.654222, -5.289894), (54.654082, -5.289891), (54.654, -5.2899), (54.653973, -5.289913), (54.653945, -5.289942), (54.653917, -5.289986), (54.653906, -5.290047), (54.653896, -5.290109), (54.653895, -5.290155), (54.653903, -5.290187), (54.65392, -5.290219), (54.653954, -5.290284), (54.654239, -5.290726), (54.654247, -5.290742), (54.65429, -5.290823), (54.654299, -5.290839), (54.654297, -5.290901), (54.654239, -5.291058), (54.654113, -5.291398)]"
16980,usrn20901000,THISTLEWAITE ROAD,Hackney,HACKNEY,LONDON,"[(54.663368, -5.318594), (54.663468, -5.318555), (54.663862, -5.318308), (54.66421, -5.318057), (54.664569, -5.317776), (54.665395, -5.317161)]"
16981,usrn20901012,TRIANGLE ROAD,Hackney,HACKNEY,LONDON,"[(54.661168, -5.351467), (54.66113, -5.351526), (54.661119, -5.351587), (54.661104, -5.352144), (54.661109, -5.352269), (54.661155, -5.352583)]"
16982,usrn20901017,TYLER CLOSE,Hackney,HACKNEY,LONDON,"[(54.651262, -5.358497), (54.651263, -5.358579), (54.651263, -5.358607), (54.651265, -5.359009), (54.651274, -5.359026), (54.651282, -5.359042), (54.651291, -5.359058), (54.651435, -5.359054)]"
16983,usrn20901023,UNDERWOOD STREET,Hackney,HACKNEY,LONDON,"[(54.640111, -5.364987), (54.640348, -5.364883), (54.640684, -5.364756), (54.640693, -5.364772), (54.6407, -5.364832), (54.640773, -5.36543), (54.640788, -5.36554), (54.64081, -5.365743), (54.64089, -5.366416)]"
16984,usrn20901056,WAYLAND AVENUE,Hackney,HACKNEY,LONDON,"[(54.657918, -5.331084), (54.657923, -5.331527), (54.657928, -5.332015), (54.657939, -5.332915), (54.657945, -5.333055), (54.657977, -5.333198), (54.657993, -5.333246), (54.658184, -5.3339), (54.658213, -5.334086)]"
16985,usrn20901076,WILDE CLOSE,Hackney,HACKNEY,LONDON,"[(54.656637, -5.354335), (54.656624, -5.353853), (54.656622, -5.353744), (54.656614, -5.353217), (54.656625, -5.353171), (54.656643, -5.353141), (54.656671, -5.353128), (54.656716, -5.353116)]"
16986,usrn20901078,WILKS PLACE,Hackney,HACKNEY,LONDON,"[(54.647715, -5.361864), (54.647796, -5.361871), (54.64803, -5.361874)]"
16987,usrn20901083,WILMER PLACE,Hackney,HACKNEY,LONDON,"[(54.651472, -5.310087), (54.651505, -5.309841), (54.651516, -5.309796), (54.651535, -5.309751), (54.651563, -5.309707), (54.651599, -5.309694), (54.651638, -5.309685), (54.65165, -5.309687), (54.651717, -5.309702)]"
16988,usrn20901501,WILMER PLACE,Hackney,HACKNEY,LONDON,"[(54.663286, -5.31733), (54.663157, -5.317134), (54.663131, -5.317085), (54.663095, -5.317011), (54.663076, -5.316929), (54.663066, -5.316847), (54.663078, -5.31674), (54.663106, -5.31668), (54.663231, -5.316395), (54.663278, -5.316322), (54.663278, -5.316306), (54.663334, -5.316249), (54.66338, -5.316221), (54.663451, -5.316227), (54.663513, -5.316279), (54.66354, -5.316313), (54.663565, -5.316345), (54.663623, -5.316419), (54.663686, -5.3165), (54.663747, -5.316658), (54.663762, -5.316713), (54.663777, -5.31684), (54.663771, -5.317005), (54.663743, -5.317058), (54.66363, -5.317306), (54.663589, -5.317365), (54.66349, -5.31744), (54.663427, -5.317451), (54.663365, -5.317414), (54.663303, -5.317363), (54.663286, -5.31733)]"
16989,usrn20901505,WILMER PLACE,Hackney,HACKNEY,LONDON,"[(54.653719, -5.290994), (54.653602, -5.291), (54.653547, -5.291026), (54.653519, -5.291071), (54.653472, -5.291144), (54.653376, -5.291369)]"
16990,usrn20901634,WILMER PLACE,Hackney,HACKNEY,LONDON,"[(54.666554, -5.330597), (54.666521, -5.330516), (54.666517, -5.330512), (54.666495, -5.330483), (54.666468, -5.330465), (54.666459, -5.330465), (54.666123, -5.330608)]"
16991,usrn20901651,WILMER PLACE,Hackney,HACKNEY,LONDON,"[(54.651879, -5.301746), (54.652068, -5.301746), (54.65294, -5.301755)]"
16992,usrn20901661,BLUEBELL CLOSE,Hackney,HACKNEY,LONDON,"[(54.665677, -5.352301), (54.665563, -5.351391), (54.665677, -5.352301), (54.665769, -5.352268), (54.665596, -5.352332), (54.665677, -5.352301)]"
16993,usrn20901681,FAIRHOLT CLOSE,Hackney,HACKNEY,LONDON,"[(54.647907, -5.296071), (54.647952, -5.296219), (54.648117, -5.296753), (54.648073, -5.297049)]"
16994,usrn20901698,LOMAS DRIVE,Hackney,HACKNEY,LONDON,"[(54.653667, -5.345359), (54.653692, -5.344718), (54.653696, -5.344633), (54.653725, -5.344542), (54.65375, -5.343955), (54.653781, -5.343089)]"
16995,usrn20901713,PRINCES CLOSE,Hackney,HACKNEY,LONDON,"[(54.637614, -5.297906), (54.637749, -5.297629), (54.637991, -5.297132)]"
16996,usrn20901727,ROYAL CLOSE,Hackney,HACKNEY,LONDON,"[(54.650308, -5.300006), (54.650455, -5.300561), (54.650599, -5.300898), (54.650732, -5.301281), (54.650791, -5.301425), (54.650842, -5.301554), (54.650848, -5.301663), (54.65083, -5.301735), (54.650817, -5.301784), (54.650801, -5.301831), (54.650769, -5.30192)]"
16997,usrn20901734,SYMINGTON MEWS,Hackney,HACKNEY,LONDON,"[(54.671891, -5.331418), (54.672228, -5.331289), (54.671891, -5.331418), (54.671777, -5.331459), (54.672359, -5.332209), (54.67224, -5.332257), (54.672086, -5.332323), (54.672058, -5.332321), (54.672033, -5.332293), (54.672014, -5.332259), (54.671996, -5.332212), (54.671891, -5.331418)]"
16998,usrn20901735,TAUHEED CLOSE,Hackney,HACKNEY,LONDON,"[(54.640333, -5.305414), (54.640205, -5.305496), (54.640333, -5.305414), (54.640172, -5.304719), (54.640119, -5.304543), (54.639991, -5.304115), (54.639959, -5.303973), (54.640422, -5.305762), (54.640333, -5.305414)]"
16999,usrn20901737,TOWER MEWS,Hackney,HACKNEY,LONDON,"[(54.674418, -5.329266), (54.67441, -5.329174), (54.674402, -5.329089), (54.674364, -5.328381)]"
17000,usrn20901741,WARBURTON CLOSE,Hackney,HACKNEY,LONDON,"[(54.647219, -5.337883), (54.647244, -5.337637), (54.647253, -5.337622), (54.647476, -5.337687), (54.647556, -5.337755), (54.647618, -5.337776)]"
17001,usrn20901750,CARRIAGE PLACE,Hackney,HACKNEY,LONDON,"[(54.646733, -5.314552), (54.646569, -5.314644), (54.64653, -5.314666)]"
17002,usrn20901760,LOANDA CLOSE,Hackney,HACKNEY,LONDON,"[(54.651962, -5.351539), (54.651804, -5.351525), (54.651732, -5.351516)]"
17003,usrn20901802,BOOTH CLOSE,Hackney,HACKNEY,LONDON,"[(54.662435, -5.356106), (54.662429, -5.356014), (54.662438, -5.355743)]"
17004,usrn20901858,LOUISA CLOSE,Hackney,HACKNEY,LONDON,"[(54.671422, -5.353242), (54.671354, -5.353126), (54.67128, -5.353012)]"
17006,usrn20950024,BRADBURY MEWS,Hackney,HACKNEY,LONDON,"[(54.650677, -5.333368), (54.650673, -5.333451), (54.650664, -5.333629), (54.650646, -5.333856)]"
17007,usrn20950199,SPEECHLY MEWS,Hackney,HACKNEY,LONDON,"[(54.653033, -5.329921), (54.653095, -5.330004), (54.653171, -5.330108), (54.653227, -5.330193), (54.653262, -5.330269)]"
17008,usrn20950264,ACER ROAD,Hackney,HACKNEY,LONDON,"[(54.654355, -5.342237), (54.653811, -5.342219), (54.653431, -5.342219), (54.653226, -5.34222)]"
17009,usrn20950265,ELIZABETH FRY ROAD,Hackney,HACKNEY,LONDON,"[(54.662659, -5.348271), (54.662684, -5.348335), (54.662692, -5.348382), (54.662689, -5.348504), (54.662491, -5.349141)]"
17010,usrn20950288,ERMINE MEWS,Hackney,HACKNEY,LONDON,"[(54.650442, -5.356452), (54.650444, -5.356327), (54.650453, -5.355534), (54.650447, -5.355177), (54.650435, -5.354853), (54.650146, -5.354826), (54.650145, -5.354921)]"
17011,usrn20950289,ST THERESAS CLOSE,Hackney,HACKNEY,LONDON,"[(54.684097, -5.328654), (54.684096, -5.328491), (54.684096, -5.328471), (54.684095, -5.328448), (54.68412, -5.32832), (54.683652, -5.327739)]"
17012,usrn20950306,CYPRESS CLOSE,Hackney,HACKNEY,LONDON,"[(54.659587, -5.308609), (54.659896, -5.308722), (54.659896, -5.308722), (54.659907, -5.308726), (54.659968, -5.308787), (54.660054, -5.30889), (54.660097, -5.308934), (54.659896, -5.308722), (54.659914, -5.308602), (54.659918, -5.308516)]"
17013,usrn20950316,GOLDCREST MEWS,Hackney,HACKNEY,LONDON,"[(54.658052, -5.315936), (54.658088, -5.315841), (54.658107, -5.315791), (54.658461, -5.315472), (54.658464, -5.315471), (54.658467, -5.31547), (54.65847, -5.315469), (54.658472, -5.315468), (54.658475, -5.315468), (54.658478, -5.315467), (54.658481, -5.315467), (54.658484, -5.315467), (54.658486, -5.315468), (54.658489, -5.315468), (54.658492, -5.315469), (54.658495, -5.31547), (54.658499, -5.315472), (54.658502, -5.315473), (54.658505, -5.315474), (54.658507, -5.315476), (54.65851, -5.315478), (54.658512, -5.31548), (54.658515, -5.315483), (54.658517, -5.315485), (54.65852, -5.315488), (54.658522, -5.315491), (54.658524, -5.315494), (54.658526, -5.315497), (54.658528, -5.3155), (54.658531, -5.315504), (54.658642, -5.31588), (54.65871, -5.316011)]"
17014,usrn20950331,BRYANT STREET,Hackney,HACKNEY,LONDON,"[(54.651882, -5.35715), (54.652006, -5.358124)]"
17015,usrn20950346,FLORENCE MEWS,Hackney,HACKNEY,LONDON,"[(54.646449, -5.340783), (54.646214, -5.340986), (54.646053, -5.341126), (54.646049, -5.341132), (54.646046, -5.341137), (54.646043, -5.341143), (54.64604, -5.341149), (54.646037, -5.341155), (54.646034, -5.341163), (54.646032, -5.34117), (54.646029, -5.341177), (54.646027, -5.341184), (54.646025, -5.341191), (54.646023, -5.341198), (54.646022, -5.341205), (54.64602, -5.341213), (54.646019, -5.341221)]"
17016,usrn21000019,FLORENCE MEWS,Hammersmith and Fulham,HAMMERSMITH AND FULHAM,LONDON,"[(54.574599, -5.448828), (54.57456, -5.448739), (54.574516, -5.448607), (54.574537, -5.448451), (54.574575, -5.448541), (54.574599, -5.448667), (54.574599, -5.448828), (54.574599, -5.448828), (54.574933, -5.449522), (54.575422, -5.450538), (54.575499, -5.450668), (54.575661, -5.450992), (54.575677, -5.45104), (54.576104, -5.45185), (54.576129, -5.451914), (54.576189, -5.452012), (54.576504, -5.452626), (54.576683, -5.452985), (54.576714, -5.453047), (54.576811, -5.453241), (54.576958, -5.45353)]"
17017,usrn21000028,ADDISON BRIDGE PLACE,Hammersmith and Fulham,HAMMERSMITH AND FULHAM,LONDON,"[(54.567236, -5.420598), (54.567285, -5.420772), (54.567368, -5.421026), (54.56752, -5.421364), (54.567605, -5.421536), (54.567656, -5.421639), (54.56779, -5.421855)]"
17018,usrn21000040,ALDENSLEY ROAD,Hammersmith and Fulham,HAMMERSMITH AND FULHAM,LONDON,"[(54.553795, -5.41828), (54.553103, -5.418269), (54.552852, -5.418224), (54.55262, -5.418182), (54.552557, -5.418192), (54.552451, -5.418431), (54.552172, -5.418438), (54.552083, -5.418431), (54.551652, -5.41841)]"
17019,usrn21000049,ANLEY ROAD,Hammersmith and Fulham,HAMMERSMITH AND FULHAM,LONDON,"[(54.558617, -5.411536), (54.559939, -5.411198)]"
17020,usrn21000063,ASHCHURCH TERRACE,Hammersmith and Fulham,HAMMERSMITH AND FULHAM,LONDON,"[(54.546224, -5.409681), (54.545612, -5.410681), (54.545082, -5.410962), (54.544836, -5.411096)]"
17021,usrn21000064,ASHCOMBE STREET,Hammersmith and Fulham,HAMMERSMITH AND FULHAM,LONDON,"[(54.575853, -5.465016), (54.576805, -5.464431), (54.577086, -5.464362)]"
17022,usrn21000069,ASKHAM ROAD,Hammersmith and Fulham,HAMMERSMITH AND FULHAM,LONDON,"[(54.546018, -5.39913), (54.546081, -5.400095), (54.546102, -5.400607), (54.546109, -5.4007), (54.546103, -5.400916), (54.546074, -5.401301)]"
17023,usrn21000071,ASTROP MEWS,Hammersmith and Fulham,HAMMERSMITH AND FULHAM,LONDON,"[(54.555479, -5.412465), (54.55518, -5.412564), (54.555049, -5.411454), (54.555034, -5.411376)]"
17024,usrn21000074,ATWOOD ROAD,Hammersmith and Fulham,HAMMERSMITH AND FULHAM,LONDON,"[(54.552124, -5.42111), (54.551938, -5.420987), (54.551678, -5.420655), (54.551202, -5.420012), (54.551123, -5.419919), (54.550923, -5.419679), (54.550844, -5.419626), (54.550826, -5.419625), (54.550772, -5.41962), (54.550626, -5.419686)]"
17025,usrn21000075,AUGUSTINE ROAD,Hammersmith and Fulham,HAMMERSMITH AND FULHAM,LONDON,"[(54.560347, -5.416168), (54.560292, -5.416225), (54.560033, -5.417116), (54.559984, -5.417267), (54.559793, -5.417962), (54.559722, -5.41825), (54.559701, -5.418342), (54.559659, -5.418555), (54.559604, -5.419231)]"
17026,usrn21000079,AVERILL STREET,Hammersmith and Fulham,HAMMERSMITH AND FULHAM,LONDON,"[(54.559581, -5.4404), (54.559623, -5.440376), (54.560173, -5.440072), (54.561269, -5.439485)]"
17027,usrn21000081,AVONMORE ROAD,Hammersmith and Fulham,HAMMERSMITH AND FULHAM,LONDON,"[(54.567442, -5.423478), (54.567605, -5.423135), (54.569538, -5.425357), (54.569362, -5.424908), (54.569236, -5.424603), (54.569141, -5.424441), (54.569003, -5.424243), (54.568934, -5.424129), (54.568757, -5.423898), (54.567868, -5.42274), (54.56785, -5.422738), (54.567831, -5.422752), (54.567605, -5.423135), (54.566683, -5.420737), (54.566715, -5.420894), (54.566841, -5.421508), (54.566891, -5.421652), (54.566957, -5.421859), (54.567236, -5.422516), (54.567253, -5.422549), (54.567294, -5.422676), (54.567337, -5.422757), (54.567605, -5.423135)]"
17028,usrn21000083,AYLMER ROAD,Hammersmith and Fulham,HAMMERSMITH AND FULHAM,LONDON,"[(54.54063, -5.407822), (54.540662, -5.408258), (54.540662, -5.408273), (54.540741, -5.408991), (54.540755, -5.409116), (54.540794, -5.409336), (54.540888, -5.409823), (54.540978, -5.410155), (54.541019, -5.410282), (54.541027, -5.410314), (54.541117, -5.410615)]"
17029,usrn21000086,BALMORAL MEWS,Hammersmith and Fulham,HAMMERSMITH AND FULHAM,LONDON,"[(54.543103, -5.410364), (54.542939, -5.410443), (54.542848, -5.410479), (54.542811, -5.410494), (54.542793, -5.410523), (54.542797, -5.410683), (54.542805, -5.410779), (54.542827, -5.410951), (54.542864, -5.411194)]"
17030,usrn21000098,BATOUM GARDENS,Hammersmith and Fulham,HAMMERSMITH AND FULHAM,LONDON,"[(54.558497, -5.414512), (54.55762, -5.414346), (54.557576, -5.414339), (54.557227, -5.414282), (54.557047, -5.414282), (54.556947, -5.414305), (54.556352, -5.414379)]"
17031,usrn21000101,BEACONSFIELD TERRACE ROAD,Hammersmith and Fulham,HAMMERSMITH AND FULHAM,LONDON,"[(54.564762, -5.418974), (54.564775, -5.418898), (54.564793, -5.418745), (54.564805, -5.418088), (54.564812, -5.417934)]"
17032,usrn21000110,BELTRAN ROAD,Hammersmith and Fulham,HAMMERSMITH AND FULHAM,LONDON,"[(54.575488, -5.464273), (54.576101, -5.46383), (54.57614, -5.463802), (54.576725, -5.463465), (54.576752, -5.463452), (54.577023, -5.463413)]"
17033,usrn21000111,BENBOW ROAD,Hammersmith and Fulham,HAMMERSMITH AND FULHAM,LONDON,"[(54.554708, -5.41271), (54.554654, -5.412728), (54.554223, -5.412868), (54.554028, -5.412931), (54.554019, -5.412934), (54.553837, -5.412977), (54.553501, -5.413104), (54.552322, -5.41347)]"
17034,usrn21000114,BERESTEDE ROAD,Hammersmith and Fulham,HAMMERSMITH AND FULHAM,LONDON,"[(54.543667, -5.428886), (54.543946, -5.428866), (54.544361, -5.428828), (54.544397, -5.4288)]"
17035,usrn21000115,BERGHEM MEWS,Hammersmith and Fulham,HAMMERSMITH AND FULHAM,LONDON,"[(54.560853, -5.416102), (54.560765, -5.416296), (54.5607, -5.416445), (54.560657, -5.416543), (54.560642, -5.416579)]"
17036,usrn21000127,BLAKE GARDENS,Hammersmith and Fulham,HAMMERSMITH AND FULHAM,LONDON,"[(54.575316, -5.453006), (54.575363, -5.452932), (54.575944, -5.452084), (54.576066, -5.451908), (54.576104, -5.45185)]"
17037,usrn21000128,BLOEMFONTEIN AVENUE,Hammersmith and Fulham,HAMMERSMITH AND FULHAM,LONDON,"[(54.551585, -5.398465), (54.551552, -5.400921), (54.551525, -5.400919), (54.55095, -5.400887)]"
17038,usrn21000130,BLOOM PARK ROAD,Hammersmith and Fulham,HAMMERSMITH AND FULHAM,LONDON,"[(54.567483, -5.45143), (54.567475, -5.451398), (54.567426, -5.451239), (54.56741, -5.451176), (54.567296, -5.450749), (54.567108, -5.450083), (54.567102, -5.450039), (54.567039, -5.449821), (54.566983, -5.449747), (54.56693, -5.449712)]"
